status_conta,duracao_meses,historico_credito,proposito,valor_credito,poupanca,tempo_emprego,taxa_parcela,status_sexo,outros_devedores,residencia_desde,propriedades,idade,outros_planos_parcelas,moradia,creditos_existentes,emprego,dependentes,telefone,trabalhador_estrangeiro,target
A14,0.08823529411764706,A32,A41,0.14295146913172666,A62,A73,1,A93,A102,2,A121,0.23214285714285715,A143,A152,1,A173,2,A191,A201,0
A11,0.029411764705882346,A32,A40,0.8058765269065697,A61,A75,1,A93,A101,4,A124,0.875,A141,A152,1,A174,1,A192,A201,1
A11,0.2941176470588235,A32,A42,0.11604489930670188,A62,A71,1,A91,A101,1,A122,0.25000000000000006,A143,A152,1,A173,1,A191,A201,1
A11,0.2941176470588235,A32,A42,0.17029822823814242,A61,A75,4,A93,A101,2,A122,0.35714285714285715,A143,A151,1,A174,1,A192,A201,1
A14,0.20588235294117646,A34,A42,0.08622207549246176,A61,A73,4,A92,A101,2,A124,0.16071428571428575,A143,A152,2,A173,1,A191,A201,0
A14,0.6470588235294117,A33,A43,0.6877407285132606,A63,A74,4,A93,A101,1,A123,0.32142857142857145,A143,A152,1,A174,1,A192,A201,0
A11,0.07352941176470588,A32,A43,0.06140640475404424,A61,A72,3,A92,A101,4,A122,0.0535714285714286,A143,A151,1,A173,1,A191,A201,1
A12,0.1176470588235294,A32,A40,0.09640145262462858,A61,A74,3,A93,A101,4,A122,0.19642857142857145,A143,A151,1,A173,2,A192,A201,0
A11,0.2941176470588235,A31,A42,0.36436667767139874,A61,A72,2,A91,A101,1,A122,0.6428571428571428,A141,A152,1,A173,1,A192,A201,1
A11,0.1176470588235294,A31,A40,0.024595576097722022,A61,A72,4,A93,A101,2,A123,0.48214285714285715,A141,A152,2,A173,1,A192,A201,1
A11,0.20588235294117646,A34,A42,0.04396390447892594,A61,A72,4,A92,A101,4,A122,0.035714285714285754,A143,A151,1,A173,1,A191,A201,0
A11,0.6470588235294117,A32,A41,0.5528227137669197,A61,A74,4,A93,A101,4,A124,0.35714285714285715,A142,A153,3,A173,2,A192,A201,1
A14,0.38235294117647056,A32,A43,0.08897325850115549,A65,A75,4,A93,A101,4,A123,0.6964285714285714,A143,A152,1,A173,1,A192,A201,0
A11,0.1176470588235294,A33,A40,0.06019588423021899,A61,A73,4,A93,A101,2,A121,0.42857142857142855,A143,A152,2,A172,2,A191,A201,0
A11,0.2941176470588235,A32,A42,0.08237041928029053,A61,A72,4,A93,A102,1,A122,0.0892857142857143,A143,A152,1,A172,1,A191,A202,0
A12,0.07352941176470588,A32,A43,0.07813359744690217,A61,A72,4,A92,A101,2,A123,0.0535714285714286,A143,A152,1,A173,1,A192,A201,1
A14,0.07352941176470588,A34,A40,0.05359304500935402,A61,A73,3,A93,A101,1,A121,0.19642857142857145,A143,A152,2,A173,1,A191,A201,0
A14,0.1176470588235294,A34,A43,0.014966435567293938,A63,A75,4,A93,A101,4,A122,0.41071428571428575,A143,A152,2,A173,2,A192,A201,0
A11,0.1176470588235294,A32,A43,0.06866952789699571,A61,A73,4,A92,A101,1,A123,0.07142857142857145,A141,A152,1,A173,1,A191,A201,0
A12,0.38235294117647056,A33,A43,0.09183448883019699,A62,A72,4,A93,A101,3,A124,0.19642857142857145,A142,A152,2,A174,1,A191,A201,1
A13,0.07352941176470588,A32,A43,0.02723671178606801,A61,A73,3,A92,A101,2,A121,0.16071428571428575,A143,A152,1,A172,1,A191,A201,1
A12,0.029411764705882346,A32,A43,0.09975789589523495,A61,A72,4,A94,A101,3,A123,0.19642857142857145,A143,A151,1,A174,1,A192,A201,0
A12,0.8235294117647058,A32,A46,0.33223286012985587,A61,A73,4,A93,A101,4,A124,0.41071428571428575,A143,A153,1,A173,1,A191,A201,1
A14,0.2941176470588235,A34,A41,0.3627159678661825,A65,A73,2,A93,A101,4,A122,0.48214285714285715,A143,A152,2,A174,2,A192,A201,0
A14,0.1176470588235294,A32,A40,0.18031253438978762,A65,A72,2,A93,A101,3,A122,0.46428571428571425,A143,A152,1,A174,2,A192,A201,0
A14,0.08823529411764706,A32,A40,0.07131066358534169,A61,A73,3,A93,A101,2,A121,0.21428571428571425,A143,A152,1,A172,2,A191,A202,0
A14,0.2941176470588235,A32,A42,0.03736106525806096,A65,A74,4,A93,A101,2,A123,0.21428571428571425,A142,A152,1,A173,1,A192,A201,0
A14,0.0,A34,A40,0.06630351050951909,A61,A74,2,A93,A101,1,A121,0.41071428571428575,A143,A152,3,A172,2,A191,A201,0
A11,0.16176470588235292,A32,A42,0.08776273797733025,A61,A72,4,A92,A103,1,A122,0.48214285714285715,A143,A151,1,A173,1,A191,A201,0
A12,0.6470588235294117,A30,A40,0.44613183668977663,A63,A72,1,A92,A101,1,A123,0.19642857142857145,A143,A152,2,A173,1,A191,A201,0
A11,0.2941176470588235,A31,A42,0.17051832287883792,A63,A72,4,A93,A101,4,A124,0.19642857142857145,A143,A153,1,A173,2,A192,A201,1
A14,0.1176470588235294,A32,A40,0.14355672939363928,A65,A71,4,A93,A101,4,A124,0.33928571428571425,A143,A152,1,A174,1,A192,A201,0
A14,0.20588235294117646,A32,A42,0.07059535600308132,A61,A72,4,A94,A102,1,A122,0.42857142857142855,A143,A152,1,A172,2,A191,A201,1
A14,0.2941176470588235,A32,A43,0.18548475844613185,A62,A75,2,A93,A101,4,A123,0.21428571428571425,A143,A152,2,A173,1,A191,A201,1
A12,0.20588235294117646,A34,A49,0.18377902498074172,A61,A71,3,A94,A101,3,A123,0.37499999999999994,A143,A152,3,A171,2,A192,A201,0
A11,0.47058823529411764,A33,A49,0.10426983602949268,A61,A74,2,A93,A101,1,A123,0.0892857142857143,A143,A152,2,A173,1,A192,A201,1
A12,0.2941176470588235,A32,A41,0.21255639925167824,A63,A72,3,A92,A101,4,A123,0.16071428571428575,A143,A151,1,A173,1,A191,A201,1
A14,0.47058823529411764,A32,A42,0.590073731704633,A61,A71,4,A92,A101,2,A123,0.125,A143,A152,2,A174,1,A192,A201,1
A11,0.1176470588235294,A32,A40,0.09040387366567623,A61,A73,4,A92,A103,4,A122,0.17857142857142855,A143,A152,1,A173,1,A192,A201,0
A11,0.2941176470588235,A34,A43,0.05397821063057115,A64,A75,4,A92,A101,4,A122,0.6785714285714286,A143,A151,2,A174,1,A192,A201,0
A13,0.38235294117647056,A34,A43,0.18741058655221746,A65,A75,4,A93,A101,4,A122,0.5357142857142858,A142,A152,2,A172,1,A191,A201,0
A12,0.07352941176470588,A34,A43,0.04974138879718279,A61,A75,2,A93,A101,4,A121,0.32142857142857145,A143,A152,3,A172,1,A191,A201,0
A11,0.3529411764705882,A32,A40,0.20666886761307363,A61,A73,3,A93,A101,2,A123,0.46428571428571425,A143,A152,1,A172,1,A191,A201,1
A12,0.2941176470588235,A32,A42,0.15511169803015298,A62,A75,4,A93,A101,4,A124,0.19642857142857145,A143,A153,1,A173,1,A191,A201,0
A14,0.029411764705882346,A34,A43,0.0819852536590734,A61,A75,2,A94,A101,2,A121,0.19642857142857145,A143,A151,2,A173,1,A191,A201,0
A12,0.25,A33,A40,0.11571475734565863,A61,A73,1,A91,A101,4,A122,0.49999999999999994,A143,A152,2,A173,1,A191,A201,0
A14,0.16176470588235292,A32,A40,0.18190822053483,A65,A73,3,A93,A101,2,A124,0.17857142857142855,A143,A152,1,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A43,0.11813579839330911,A63,A75,3,A93,A101,2,A123,0.28571428571428575,A141,A152,2,A173,1,A192,A201,1
A12,0.029411764705882346,A32,A45,0.011224826675470454,A61,A72,3,A94,A101,1,A122,0.0535714285714286,A143,A152,1,A172,1,A191,A201,0
A12,0.38235294117647056,A32,A43,0.08060966215472654,A65,A73,4,A92,A101,1,A123,0.125,A143,A152,1,A173,1,A191,A201,0
A12,0.338235294117647,A34,A43,0.12490370859469573,A63,A73,4,A93,A101,2,A122,0.07142857142857145,A143,A152,2,A172,1,A191,A201,1
A14,0.16176470588235292,A32,A43,0.1825685044569165,A61,A75,4,A92,A101,2,A123,0.625,A141,A151,1,A174,1,A192,A201,0
A14,0.5588235294117647,A32,A43,0.3805436337625179,A65,A74,2,A94,A101,4,A122,0.17857142857142855,A143,A151,1,A173,1,A192,A201,0
A11,0.10294117647058824,A34,A40,0.20298228238142402,A61,A73,1,A93,A101,2,A121,0.37499999999999994,A143,A152,2,A172,2,A191,A201,0
A12,0.16176470588235292,A32,A45,0.0695499064597777,A62,A73,4,A93,A103,2,A121,0.0535714285714286,A143,A152,1,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A40,0.39303400462198745,A61,A73,1,A93,A101,4,A122,0.42857142857142855,A143,A152,1,A172,2,A191,A201,0
A11,0.2941176470588235,A31,A40,0.05188731154396391,A61,A71,1,A92,A102,4,A124,0.17857142857142855,A143,A151,2,A171,1,A191,A201,1
A11,0.8235294117647058,A32,A49,0.3877517332452955,A61,A75,4,A93,A102,4,A124,0.30357142857142855,A143,A151,1,A173,1,A191,A201,1
A14,0.38235294117647056,A34,A43,0.14201606690877078,A61,A73,4,A92,A101,2,A123,0.25000000000000006,A143,A152,1,A173,1,A192,A201,0
A13,0.2941176470588235,A32,A43,0.055463849455265765,A63,A73,3,A92,A101,3,A123,0.6785714285714286,A143,A152,1,A172,1,A191,A201,0
A12,0.029411764705882346,A32,A43,0.02767690106745901,A61,A73,2,A92,A103,3,A121,0.8035714285714286,A143,A152,1,A173,1,A191,A201,0
A12,0.20588235294117646,A33,A49,0.11978650819852536,A65,A75,4,A93,A101,2,A122,0.41071428571428575,A143,A152,2,A173,1,A191,A201,0
A14,0.2941176470588235,A33,A40,0.12589413447782546,A61,A75,4,A93,A101,4,A123,0.49999999999999994,A143,A152,2,A172,2,A191,A201,1
A12,0.16176470588235292,A31,A40,0.055793991416309016,A62,A73,2,A94,A101,2,A122,0.10714285714285715,A143,A151,1,A173,1,A191,A201,1
A12,0.38235294117647056,A34,A42,0.44767249917464513,A61,A74,2,A93,A101,2,A122,0.5357142857142858,A143,A152,1,A173,1,A191,A201,1
A14,0.6470588235294117,A32,A49,0.2527786948387807,A61,A71,3,A93,A101,2,A123,0.25000000000000006,A141,A151,1,A174,1,A192,A201,1
A13,0.25,A32,A40,0.14707824364476726,A62,A73,1,A92,A101,1,A123,0.16071428571428575,A141,A152,1,A174,1,A192,A201,0
A11,0.47058823529411764,A32,A41,0.43903378452734676,A61,A73,2,A93,A101,2,A122,0.125,A143,A152,1,A173,2,A191,A201,1
A14,0.2941176470588235,A34,A42,0.09783206778914934,A61,A74,2,A93,A101,2,A122,0.19642857142857145,A143,A152,2,A172,1,A191,A201,0
A11,0.16176470588235292,A34,A42,0.06509298998569385,A61,A73,4,A92,A101,3,A122,0.10714285714285715,A143,A151,2,A173,1,A191,A201,0
A13,0.5588235294117647,A30,A49,0.3322878837900297,A61,A72,2,A91,A101,1,A122,0.25000000000000006,A143,A152,2,A173,1,A191,A201,0
A14,0.13235294117647056,A32,A43,0.06377242214152085,A62,A71,2,A92,A101,4,A121,0.8035714285714286,A143,A152,1,A173,1,A191,A201,0
A11,0.2941176470588235,A32,A41,0.3482447452404534,A61,A71,4,A93,A101,2,A124,0.17857142857142855,A143,A153,1,A174,1,A192,A201,0
A12,0.2941176470588235,A34,A43,0.08215032463959503,A61,A75,4,A93,A101,2,A122,0.5178571428571428,A143,A152,2,A172,1,A191,A201,0
A14,0.1176470588235294,A34,A46,0.18240343347639487,A65,A72,2,A93,A101,1,A122,0.32142857142857145,A143,A152,2,A172,2,A191,A201,0
A14,0.16176470588235292,A31,A43,0.07257620776934082,A62,A75,4,A93,A101,4,A123,0.26785714285714285,A141,A152,1,A172,2,A191,A201,0
A11,0.20588235294117646,A32,A43,0.09276989105315285,A65,A74,2,A94,A101,4,A123,0.07142857142857145,A143,A151,2,A172,1,A191,A201,0
A11,0.47058823529411764,A32,A42,0.20408275558490152,A61,A71,4,A93,A101,3,A122,0.19642857142857145,A143,A152,1,A174,1,A192,A201,0
A14,0.1176470588235294,A32,A40,0.11775063277209201,A65,A75,4,A93,A101,3,A123,0.5535714285714286,A143,A152,1,A173,1,A192,A201,0
A14,0.1176470588235294,A32,A42,0.0817651590183779,A61,A74,3,A92,A101,4,A121,0.21428571428571425,A143,A152,1,A172,1,A191,A201,0
A11,0.38235294117647056,A32,A41,0.19847034224716628,A61,A73,4,A91,A101,4,A122,0.37499999999999994,A143,A152,1,A174,1,A192,A201,0
A14,0.1176470588235294,A32,A43,0.030483107736326624,A61,A75,4,A93,A101,4,A123,0.33928571428571425,A143,A152,1,A173,1,A191,A201,0
A11,0.6029411764705882,A32,A43,0.08776273797733025,A61,A73,4,A93,A101,4,A124,0.07142857142857145,A143,A153,1,A173,1,A192,A201,1
A12,0.6029411764705882,A34,A41,0.23803235391218225,A62,A71,3,A93,A101,4,A123,0.14285714285714285,A143,A152,1,A173,1,A191,A201,0
